label	content
0	sen robert bennett utah cast vote trap stimulus individual mandate health care
1	republican governor chris christie toll cost train bus ride cost college tuition go christie protected tax cut millionaire
1	delhi salaries retired lost percent pension result political favorites bathroom deal
1	florida democrat put social security number wife employment identification number mail piece
1	say new epa water regulation would force state make drainage canal every clean pristine florida river system
1	sharon angle supported scientology plan give massage prisoner
0	eight year ronald reagan african american median income rose
1	largest enterprise world federal government united state america
1	say oregon rank th nation regard incarceration rate
1	year inaction raised fuel standard middle next decade car truck go twice far gallon gas
0	say jeb bush released percent email
1	private sector job created first eight month eight year bush administration
1	creeping defense commitment middle east globally consume half discretionary budget annually
0	karen handed would felt like ok go abort sarah plains son trip syndrome
0	census belief majority american use spanish first language
1	ceo hp carly firing laid worker
0	politician corporate lobbyist trying take away right spend paycheck want
1	percent latino support dream act allows undocumented youth attend college marco rubio opposes
0	
0	say mahmoud ahmadinejad said nuclear weapon use wipe israel face earth use united state america
0	bill mccollum arizona immigration law
0	similar clip newt gingrich talking ineffective president bush trying control north korea
0	say rick perry guy tracked democratic legislator fled texas
0	rhode island graduated driving license saved hundred life
0	eighty five percent florida benefit expanding medical single childless adult
0	wisconsin unemployment rate higher rate three month mary burke state commerce secretary
1	georgia lawmaker fuel session fasting wild hog
0	switzerland government issue every household gun lowest gun related crime rate civilized country world
1	say rasmussen falsely claimed lived west linn district year
1	ninety five percent wage texas minimum wage
0	dont military reserve force something happens
1	georgia illegal immigration legislation simply follows existing federal law
0	saystheres anchor baby born united state year areindividuals coming country child child citizen
0	wisconsin gov scott walker budget okay disposing claimed pound dog university research facility
0	hope scholarship percent high school student made sat left state georgia percent stay state georgia
1	democratic campaign fla governor ever kind resource early election cycle
0	say hillary clinton spoken lie foreign policy said want japan get nuclear weapon give break
0	error rate button county election department well average
1	oregon concealed gun application include home phone number home address social security number kind gun house whether dishonorably discharged military controlled substance taking ever accused accused mind stalking
1	become nominee democratic nominee pro choice candidate ballot
1	smoking rate nationally fallen percent georgia still light
1	percent firearm dealer inspected noncompliant federal law percent inspected dealer license revoked
1	john mccain tax plan give reduction million american family
1	think little le half people prison le year people check kites dont pay child support locking state pen
0	rob portals plan tax slash privatized social security would devastated ohio
1	
0	state constitution clearly say there state income tax tennessee
0	bush administration prosecuted suspected terrorist federal court
1	quarterback super bowl mvp percent time
0	slowest job recovery since hoover
1	say mitt romney flip flipped abortion
0	past president obama refused meet representative cuban exile organization
1	
1	percent american cut back health care last year cost
1	say transportation plan would make virginia first state nation eliminate state tax gasoline
0	wisconsin rank among top state migration
1	were outdrawn super bowl little arena stadium were followed super bowl were gone nfl surpassed ticket sale
0	wisconsin woman paid cent dollar man job
1	say state pension health benefit reform includes destruction public sector collective bargaining right
1	say paul workmen authored legislation providing amnesty illegal immigrant
0	steve santarsiero wrote pa gun safety law
0	say common core federal mandate
0	milwaukee police chief fire officer basically cause
1	percent texas th grader proficient math teacher undergraduate major math
1	ten retired nun barred voting indiana democratic primary
1	goodwill industry international pay worker disability wage low penny per hour
1	john mccain voted tax cut wrongly claiming helped rich
1	virginia people going getting marriage license year old
1	republican idea health care dont give people option even enroll something afford
1	cant build christian church saudi arabia
0	congressional budget office supposedly non partisan estimate year average cost every family four cap trade per year
1	federal government spending year per family group four could balance budget dropping
0	pentagon made since debunked heroic pow jessica lynch tried avoid capture iraq
1	romney record raised tax million
1	military footprint africa nearly nonexistent
1	campaign donation texas capitol lobbyist
1	decade social security medical medical mandatory spending program paying interest due debt eclipse entire budget
1	people united state senate real business experience
0	senator jeff place saved job others cyrus international
1	percent world customer beyond shore
0	say reason pay toll every time pas bridge opac william cannon
1	say restored prayer pledge school
1	barack obama candidate take dime oil company pac lobbyist
0	sayspatrick murphy pay energy agenda mean could pay another year utility bill
0	paul ryan one le dozen republican congressman voted every bailout come congress
0	say million people would lose health insurance obamacare repealed
1	virginia democrat recently enforced voter id rule considerably stringent contained state law denounce
1	donald trump tax plan top percent taxpayer people earning multiple million dollar year average would get tax relief bottom percent taxpayer combined
0	federal money medical expansion guaranteed year go away
1	barack obama raise social security tax
0	obesity kill child per hour
0	sherdog brown sent billion tax dollar foreign country
0	say politifact listed governor scott walker wisconsin governor told lie truthful governor chris christie made politifacts top five lie en governor
0	whether president obamas speech school child spread socialist ideology
0	number job created people lifted poverty bill clinton presidency hundred time president ronald reagan
0	already mayor green bay ribbon cutting ribbon cutting economic development around new va center
1	bill mccollum also voted numerous amendment weaken legislation even voting make train le accessible wheelchair
1	people want minimum wage want marriage equality want woman health care there issue actually really matter social issue matter people state know barbara would support issue know governor hasn youve seen action he taken
0	dubious taxpayer funded stimulus spending part ii
0	phil pocket voted sending epa message theyre gone far twice
1	recent study revealed across nation tax would increased average year support currently unsustainable public employee pension system florida dollar figure translates year
0	obama voted raise tax people making
1	big fully repaid federal government plus profit billion
0	financial regulatory bill kill job
1	say mccain said important issue day totally agreement support president bush
1	say barack obama said running office four year ago would have annual deficit end first term simply happened
1	say raise number third grader read third grade level affect everything graduation rate incarceration rate
0	federal omnibus spending bill fund illegal immigrant coming border right phoenix
1	say measure authorize one casino
0	say november ranked th nation term job creation according bureau labor statistic
0	john kitzhaber pro choice candidate race governor
1	come aid united state still half european country give percentage
1	dont see norway losing population tax astronomical
1	say marijuana use among colorado high school student increased since legalization
1	expanding medical would create job
1	manufacturing wage today america per hour basis actually average wage economy whole
1	florida considered fourth largest gambling state nation
0	georgia public sector employee say condition employment bargaining right say working condition
1	say secretary state jon hosted former secretary jennifer runner supported provision senate bill would limit day organizer collect signature initiative referendum petition
0	ken cuccinelli tried shut state government
1	mitt romney governor massachusetts debt per person state country
1	say massachusetts governor mitt romney condemned coal fired plant saying kill people
1	college tuition rate texas jumped since
1	several elected state official opened home child need loving family
0	rhode island one six state use verify
0	know federal data stop apprehend one four illegal people crossing border
0	john mccain given erratic inconsistent answer troop return iraq
0	say signed legislation leading texas abortion clinic closed
0	hillary clinton agenda release violent criminal jail want released
1	youve got day new senior baby boomer becoming eligible entitlement program
0	say economist harvey rosen martin feldstein said paying mitt romney tax cut would require large tax increase family making
1	say mitt romney put planned parenthood state medical board failed put pro life group board
1	three court found new health care law constitutional two found unconstitutional
1	housing price dropped month prior barack obama taking office stabilized theyre flat since president came
1	cant bring ipad piece paper pencil wisconsin assembly gallery take note whats going bring gun
1	passage clinton budget bill led enormous flowering economy america
1	say tore hundred abandoned home served haven crime reduce value neighborhood
1	compact fluorescent light bulb toxic environmentally friendly
0	proposed mine northern wisconsin would built without government oversight nine mile long
1	say car insurance rate decreased since decade ago market based solution attracted auto insurer new jersey
1	moment energy company spend percent rd
1	ohio probably top five country sadly term heroin overdose exceeded car accident cause death ohio
1	military country base around world
1	russian didnt wear uniform came ukraine
1	say illegal immigrant get break university texas tuition four year
1	rick perry doesnt think federal minimum wage
1	since took office wisconsin rank th nation total business establishment growth compared th year mary burke commerce secretary
0	truethat know isi present ciudad lvarez mexico
1	home mortgage deduction widely thought middle class benefit percent go people making quarter million dollar year
0	real result term georgia lowest tax per capt state
1	black scientist country dont come school like university texas come lesser school
1	democrat say change want tax equipment enables amputees veteran drive
1	even high estimate early draft health care plan le trillion cost bush tax cut
1	bill mccollum cost rest u billion member congress including national debt skyrocketed trillion
0	white house live video feed bengali attack occurred
0	say pro stimulus economist admits working
1	say donald trump asked would defend ally said well first hed want know made payment u defend
1	tourism brought billion dollar supported job state new jersey
1	florida th per capt spending mental health care
0	say president barack obama presiding job going overseas seven year
1	
0	book little red riding hood something thats banned america assault weapon
1	thomas jefferson created marine islamic pirate happening
0	nation food supply percent safe
1	oil spill claim filed florida percent paid
1	rhode island today percent household either dont bank account bank account theyre still relying high cost financial service like panda loan pawn shop check casting
1	whole food system country genetically engineered testing health consequence food
0	despite may heard wisconsin finance wisconsin track budget surplus year
1	were saved million health care cost milwaukee county
1	say every statewide candidate drawing percent vote republican texas primary resulting runoff
1	say member military sent campaign contribution theyre sent president barack obama twice theyre sent republican presidential candidate
0	congressman robert hurt plan cut education percent
1	say family buy product private company clearly beyond delegated power constitution
1	federal health care law raise tax cut medical
1	president added close troop last year since came office hear others added
1	vetoed billion spending lawmaker cut tax small business texas job creation nation five best housing market right texas balanced five state budget cut state spending
0	say president barack obama raised tax
1	saysdonald trump called pregnant employee inconvenience
0	every month get report bureau labor statistic say even people given looking work
1	mccain opposes repeal death tax
1	say sign posted project funded federal stimulus act cost million dollar
0	amid crisis southern border report illegal migrant carrying deadly disease ebola virus
1	say equivalent cost single mile freeway bike infrastructure
1	debt ceiling surpassed nation go default suggest
0	chris christie talk job creation dont see job created state
1	taking fifth amendment deposition columbia ca hospital chain founded mean truthful answer question rick scott asked would discriminate
1	scientist engineer per square mile anywhere world
1	defense department received one half percent nearly trillion dollar stimulus package funding
1	wisconsin governor proposed tax giveaway corporation
0	bike lane sidewalk proven reduce crash percent austin street
0	every illegal immigrant eligible earned income tax credit without paying dime
0	look defense spending rest world combined
0	navy bringing charge navy officer shot chattanooga shooter illegally discharging firearm federal property
1	say mitt romney governor massachusetts th job creation
1	hottest year record come last year
0	say daniel webster used taxpayer fund build lobbyist lounge
0	say cent every dollar played represents million dollar returned oregonian every year help support job creation school state park watershed
1	
0	say wisconsin supreme court justice david prosper prejudiced matter likely come court
1	say hillary clinton sent memo state department staff said state department business personal email
0	bill white presided construction may world largest abortion clinic
0	politifact oregon gave rob cornilles part fire claim tax fee
1	
1	one three american woman abortion time reach age
0	ann muster turned blind eye need funding voting funding nation veteran low income woman child fda national institute health
0	one person fired veteran administration withholding service
1	currently almost percent people hiv diagnosed already developed aid year first infected hiv
0	obama proposed pay increase active duty military lowest since lower pay increase welfare recipient
0	
0	say barack obama broke decade old policy negotiating terrorist
1	year born time became governor average two year increase minnesota state spending percent brought dramatically percent per year
1	corporate tax soon highest industrialized world
0	lincoln fervent making plan send freed slave jungle central america civil war thing kept happening assassination
0	semi automatic weapon whether pistol rifle designed use military battlefield
0	herman cain pro choice candidate
0	subsidy oil gas company make percent federal subsidy cutting oil gas subsidy would save government billion every year
1	say elected would first mayor life east nd
1	mitt romney first massachusetts politician run president win new hampshire primary generation
1	stimulus million dollar went build bigger better airport town ouzinkie alaska population
1	would receive citation taking did class university texas
1	african american age real unemployment rate percent
1	were seen manufacturing job created since ive president anytime since thats fact
1	president obama broken pledge american people transparent throughout health care reform negotiation
0	obama administration give pennsylvania million pay health insurance plan cover legal abortion
0	abortion second conducted surgical procedure country
1	new orleans nearly percent kid charter school
0	steel industry producing much steel united state ever need one tenth worker used
1	want see job ive saved created storm helped create go anywhere ohio
1	austin largest city texas geographic representation city council
1	stood national guard reserve kept standing till received health care deserved
1	donald trump tax plan percent single parent would see tax go
0	year chemical came market four regulated
1	coal reserve united state oil reserve saudi arabia
0	half people would taxed millionaire syntax fact small businesspeople
1	say senate minority leader mitch mcconnell blocked senate time
1	mental health provision related mass shooting got vote senate
1	young woman today metropolitan areaswho childless single earning childless single young male
1	say virginia saved million residing metrorail construction project exclude guaranteed union contract
1	worked hard money paid tax earned indiana republican congressional candidate todd young want tax spend
1	term wealthiest american lowest tax rate since
0	one thought could get bipartisan bill medical passed florida senate
0	inch away longer free economy
1	florida election official request resident submit proof citizenship backdoor poll tax
0	romneycare cover abortion illegal immigrant public option obamacare
0	single republican candidate announced potential clearly consistently supporting path citizenship one
1	obamacare carry even government shutdown
0	atlanta public school crit test given stricter security possible
0	say barack obama promised gasoline gallon
1	even syrian troop began shoot protester street live ammunition clinton labeled basal al assad reformer
0	mayor south pasadena actually reduced property tax collected
1	say rep paul ryan attacked president amount medical saving ryan budget
1	
1	percent illegal immigrant came airplane legal visa overstayed visa never gone home
0	obama administration spent money cash clusters program space program
0	wikileaks also show john modesta rigged poll oversampling democrat voter suppression technique
1	florida concealed weapon permit state
0	say hillary clinton told daughter government official bengali terrorist attack tell everybody else video
0	google search spike suggests many people dont know voted brexit
1	got letter people said wanted money back never gave penny
0	scott walker income tax plan tax hike increase tax nearly people state
0	gov kitzhaber oversaw creation oregon driver card law behind closed door without allowing input citizen represent public interest
0	energy bill big step backwards path clean renewable energy voted
1	registered republican moving texas every day
1	say art tax would provide funding certified art music teacher every elementary school serving portland resident
1	every year average woman loses around wage gap amount vagina tax working career
1	
1	abraham lincoln jumped window illinois legislature order deny quorum
0	fail buy health insurance obamacare face threat jail time
1	since december florida created new job
0	people wash car home use approximately percent water car wash
1	court appeal fourth circuit compared health care law buying pepperoni ham pizza domino pizza hut
0	
1	
1	new health care law million young adult coverage
1	pennsylvania lost percent manufacturing job since harrisburg lost percent manufacturing job since
1	
0	say patrick murphy named one america least effective congressman
0	obamacare add trillion deficit national debt
0	frankly hillary clinton doesnt well woman
0	say democratic senate candidate rus feingold voted time raise tax
0	gun industry ische business america wholly protected kind liability
1	teller paid kickback directing elderly consumer safe deposit risky one
1	say peter defazio vote nancy pesos percent time
0	people town voted cut medical spending people voted favor obamacare thats fact
1	america never made getting intelligence service bill clinton think former cia director george tenet word bill clinton gutted american intelligence
1	say barack obama didnt keep promise immigration bill first year
0	early level government consuming percent economy number risen percent today trending cease point free economy
1	hillary clinton actually differed john mccain arguing exception torture changing position
1	hole earth thats going dug proposed gogebic mine bigger entire district
0	health insurance company making record profit right
1	every th dollar spent social security administration program poor waste fraud cant validate people gotten totaling billion year
0	say bill clinton gave speech iraq wmd said needed regime change even though everyone blamed thing george bush
1	governor given u continual balanced budget without raising tax
0	president obama saying success result government hard working people said youve got business didnt build somebody else made happen
1	say thom willis refuse say combat isi
0	fox admits lie first amendment right lie deliberately distort news report public airwaves
0	idaho republican led state nation chose partner president obama creating state based marketplace affordable care act
1	federal investigator found company david purdue ran discriminated woman paid le men work
1	say were accomplished balancing two budget without raising tax were created new private sector job were made government smaller
1	farm bill provision would many way reduce deficit
0	nobody invited u obama event atlanta
0	state trooper year force getting year trooper minute force
1	third texas enroll college graduate
1	last decade florida salary shrunk substantially adjusted inflation
1	congress shovel billion troubled asset relief program billion spent without purchasing toxic asset
0	say bill nelson cast deciding vote obamacare cutting medical spending billion letting unelected board decide get covered
1	
0	barack hussain obama force christian organization pay abortion
1	tim maine governor proposed tax increase people earning little
0	held recent economic dialogue china agreed different thing including wildlife trafficking volcano research none plus point agreement addressed cybersecurity
1	say borrows cent every dollar washington spends today half come country like china
0	barack hussain obama force christian school hire non christian teacher
0	obama promise tax small business senior life saving family
0	early date florida presidential primary
0	alex sink first official said bp pay million ad campaign promote florida tourism
0	say drug dealer overdose purpose avoid prosecution
1	texas experiencing fastest population growth country adding people day
0	month office president barack obama traveled around globe apologize america
0	average cost health insurance florida went month individual month
1	health care plan cost billion first year paid saving
1	georgia lost percent job paying year added percent medical roll recovery
1	orlando shooter used weapon war
1	say ohio job training program spread across state agency
0	five guantanamo detainee swapped bowl bergdahl right back battlefield
1	clinton said great thing bafta started running president
1	member military dont contribute toward pension
0	radical islamic terrorist hillary clinton wont even mention word
0	gov romney health care plan massachusetts requires law representative planned parenthood sit masshealth advisory board
1	
0	
0	eight year barack obama came along didnt successful radical islamic terrorist attack united state since sept
1	say new jersey lost private sector job democrat increased tax fee regulation state spending
1	forty five percent whose unemployed theyre unemployed six month longer
1	obama administration policy reduced minority dropout rate percent
1	say administration balanced two budget billion deficit without raising tax
0	every student succeeds act away basically common core
1	say senate candidate katie mcginty made thousand company previously regulated
0	congress president obama accumulated debt since took office total amount debt accumulated first year united state existence
1	say hillary clinton tripled number people aid whose life saved cost money
1	florida rank last ratio employee resident florida dead last nation state employee payroll expenditure per resident
0	president barack obamas fiscal year budget proposal couldnt get support either party house senate
0	every engine manufacturer united state state texas
0	wisconsin embroiled constitutional crisis brought democratic senator fleeing state illinois block gov scott walker budget repair bill
0	islamic state attempted attack fort knox
1	thanks policy first time state history put million dollar rainy day fund consecutive year
1	say lois ranked took percent pay raise mayor west palm beach lost job
1	undocumented immigrant pay billion tax every single year
0	average student come college hundred thousand dollar debt
1	say gop congressional candidate scott jones want build wall want round people deport folk
0	say austin mayor steve rulers transportation plan linked proposition ballot remove mile traffic lane around city replacing lane dedicated usage bicycle bus
0	million people could lose current coverage including senior citizen medical
0	fully inflation tire step every expert say would absolutely reduce oil consumption percent
0	butler elected vote mail system would risk
0	lindsay graham endorsed charlie crest senate
1	since took office january created rhode island based job
1	tennessee appeal court judge selected handful party official nashville system merit selection put effect
0	next two year billion deficit cost individual wisconsinite family four
0	say new figure released showing wisconsin job gain final job number
1	sen mcconnell say job bring job kentucky
1	say forced washington open arctic ocean oil drilling
0	new food safety legislation regulate backyard gardening
1	bipartisan payroll tax cut championed white house meant average family extra pocket year
1	according center disease control prevention cdc american average die drug overdose every day overall drug overdose death outnumber death firearm
1	united nation conducted successful peacekeeping mission negotiation
0	insurance risk corridor arent going broke like republican predicted
1	rita really fullest bus transit agency size around country
0	say michael carroll arrested incarcerated bell county
0	although democrat represent florida district district received percent stimulus fund
0	every one federal judge considered issue gay lesbian right since last june ruled marriage constitutional right can not deprive individual citizen right based sexual orientation
1	obama administration cut tax small business time
1	one four young people say victim dating violence
0	every republican senate candidate announced whether support senate taking supreme court vacancyexcept congressman heck
0	say democratic opponent republican stand u
0	say governor utah worked state legislature create flat tax cut income tax percent
1	health care plan member congress better janitor clean office
0	thing except witch trial virginia always first
1	union rule cook helper moved div job trained
0	lady gaga announced would cover face trump get fired office
1	dan webster would force victim rape incest bear attacker child
1	great lake compact loophole loophole can not remove water big transport remove container gallon le
0	america tax code hasn updated year
1	say sen ron johnson want put troop including american area isi
1	rick voucher helped write cap trade bill
0	july government said small business percent lose health care percent big business large percentage individual health
1	recovery typical postwar era would million job today
1	banking committee voted page bill committee minute amendment understanding bill came floor would reach bipartisan agreement
0	majority student trapped underperforming school
0	road construction bid coming lowest modern era
0	say scott walker said labor union dont deserve national holiday due damage economy holiday replaced patriot day celebrated every year
0	alex sink want cut medical
1	say mitt romney paul ryan want turn medical voucher system
1	every family health insurance policy hidden tax subsidized health care cost uninsured
1	let blame president bush got congress sat around hand done nothing spend lot money leaving u trillion debt passing grandchild
0	say tommy baldwin opportunity vote honor victim voted
0	campaign president hillary clinton received million contribution wall street hedge fund
0	say obama flip flipped withdrawing troop iraq
1	federal law adopted tommy thompson watch pro government negotiating better price prescription drug senior citizen
0	jeff greene king undercover credit default swap brought destruction economy right
1	filing lawsuit rhode island reached agreement state agency resulted voter registered first full month lawsuit entire previous two year reporting period
0	foreign trade zone allow land ina chinese communist communist straight china set little town live
0	non defense discretionary spending increased percent last two year
0	claim credit food tax reduction previous democrat regime refused make
1	two million new job created california since
1	state actually lot teacher teacher union tend state done best term academic success country
1	replacing old toilet water efficient model saved million gallon water every day
0	
1	gov bob mcdonnell even create enough job keep pace population growth virginia
0	would like north carolina hb like transgender bathroom legislation actually passed chamber vetoed
1	interior department day review exploration plan submitted oil company leaf time appropriate environmental review result continually waived
0	say hurricane sandy atlantic city much boardwalk longer exists pillar boardwalk used
0	say fertilizer plant exploded west texas inspected state texas since
1	say hillary clinton completely exonerated white house officialinquiryon whitewater
1	former gov rick perry signed law federal court said actually written purpose discriminating minority voter
1	federal regulation required change georgia driver license renewal process
0	hillary clinton invented isi stupid policy responsible isi
0	fifty three percent teen central fall getting pregnant
0	say mitt romney called arizona law model nation
1	contrary medium report georgia gas tax change led price increase pump
0	sort informal commitment build psychiatric building downtown cleveland
1	snooker virtually ignored major medium
1	language spoken miami date college
0	chris jacob financed men facing charge one western new york largest public corruption scheme
0	ninety eight percent american people see tax go due house health care bill
1	million american unemployed million live without health insurance perhaps million live poverty
1	
0	applying prosecutorial discretion immigration case
0	say hillary clinton pledged amnesty first day plan provide obamacare social security medical illegal immigrant breaking federal budget
1	say ronald reagan behind poll going debate jimmy carter turned around day later state
1	actually easier united state get flight manifest nation nation get neighbor thanks agreement negotiated secretary state
1	say oregon canned blueberry cheaper south korea thanks trade agreement
1	say hillary clinton approval rating went percent percent month
0	john corbyn voted twice back obamas amnesty plan
0	barack obama fewest number adult working since jimmy carter presidency
1	proud fact raised money small donor anybody else getting donation done well way
1	say senate candidate david purdue flip flipped releasing tax return
0	say helped bring line company kenosha area creating local job
1	half ceo say shutdown threat shutdown set back plan hire next six month
1	sherdog brown failed pay tax three separate time
1	central fall fire department one lowest lowest paid fire department state entire region
1	say ronald reagan understood repeatedly deficit started get control make deal would propose spending cut tax increase
0	two third granite state oppose tea party agenda labor union
0	since president obama took office january federal government issued page regulation
1	people buy item georgia sale tax holiday boosting economic activity
1	american working longer hour low wage yet almost new income wealth going top percent
1	one country ever built brand new sport facility created kind development time
0	government analysis show proposed transportation tax metro atlanta create support additional new job including job maintained year year
1	say ronnie mack member florida delegation voted bill help nasa
1	gun homicide rate time combined rate western nation
0	miami date nation highest rated tap water
0	say barack obama president ever cut billion medical
1	mccain plan economy extend george bush tax cut billionaire give billion additional corporate tax cut
0	medical grade marijuana alonewill get patient high matter level thc cbd compound found plant
1	united state oldest democracy world
0	senate version health reform bill every enrolled office personnel management enrolled plan every enrolled pay minimum per month towards reproductive right includes abortion
1	say oversaw audit city million franchise fee
1	together added job area dane county executive
1	sen rubio worst vote attendance record florida senator nearly year
0	
0	justice antonio scale agreed supreme court hear case whetherbarack obama eligible president
1	united state america twenty sixth school performance world
1	average person pay year rep paul ryan medical proposal
1	university wisconsin system budget biggest ever
1	still ten thousand missing service member previous current conflict nation working find repatriated
1	property tax increased percent previous year
0	barack obama middle name mohammed covert muslim
1	wild bill hicks first duel town square family legend distant cousin mine
0	new health care law elderly denied care passed age limit treatment
1	nuclear agreement iran never sunset there sunset agreement
0	mike model testified told congress reason obama bombed isisoil field theyre concerned global warming
1	ohio company export good service globally state
0	say who proposal portrays milk dairy product obstacle healthy start life
0	say jon runway voted end program aid homeless veteran
1	julie last willingly took hefty pay raise time people throughout district state losing job
0	barack obama openly supported opposition leader rail doing visit africa
1	hispanic elected statewide texas republican ticket democratic ticket
1	richard nixon released tax return audit
1	say texas lawmaker ordered school district test every student respiratory system weight
0	im candidate governor who rolled policy far
0	
1	richard burn voted protect tax break company ship job overseas voted tax break help working people
1	worker pick produce georgia field make hour
1	hope scholarship helped turn university system one best southeast two institution ranked top public university country
0	barack obama issued decree demanding every public school allow grown men boy little girl bathroom
1	mass shooting united state year country world
1	say year texas legislator passed three pay increase teacher provided health insurance
0	ronald reagan philosophy peace strength iranian released hostage day hour reagan sworn
0	say gun ownership information could recorded collected federal government insurance company part federal health care law
1	say since australia passed tough gun law homicide firearm declined almost percent
1	obama family lost year income
1	exit poll indicate democrat get percent lgbt vote federal election
1	secretary state hillary clinton worked hard get strong sanction iran nuclear program got russia china support
0	taxpayer even footed bill perry trip bachelor party la vega
0	say iraq overrun isi hillary clinton failed negotiate status force agreement
1	federal government borrows billion every day
1	connecticut fifth toughest gun control law country including assault weapon ban ban different weapon
0	romney ryan budget interest rate federal student loan would allowed double
0	say cut billion dollar state spending two year
1	
0	rhode island didnt ratify th amendment constitution pay federal income tax rhode island doesnt even pay federal income tax
1	say amazon removed educational game gettysburg
0	president barack obamas policy forced many part country experience rolling blackout
0	say ive proven right hillary clinton radical call open border meaning anyone world enter united state without limit
0	affordable care act signed million american child pre existing condition uninsurable
1	say local texas chamber commerce granted exemption paying property tax headquarter property
0	preventive care save money family business government everybody
1	gov pat mccrory took directly disaster relief fund know house bill
1	florida illegal immediate family member state official prosper legislation supported spouse
1	unemployment rate among non college educated well double digit america percent percent people college degree
0	say scientist dispute whether gay choice
0	proportion rhode islanders entering substance abuse treatment primarily due marijuana use reached highest point year
0	say koch brother want protect tax cut company ship job overseas
0	say missouri democratic senate candidatejason lander attending fancy dinner country
1	year ago cancer drug cost average year month
0	anybody familiar historical data irs know raising income tax rate likely actually reduce federal revenue
1	million job go vacant month country
1	every dollar put unemployment pay back
1	since inflation adjusted dollar per student funding florida state university system general revenue dropped
0	basics budget raised tax billion hitting business hard middle class even harder
1	romney used favor gun control said want go back reagan bush
0	joe keep hearing every morning talking biggest tax increase history mention also biggest tax cut history health care tax richard during senator illinois democrat comment morning joe show msnbc
0	administration kicking screaming way sanction put place iran
1	texas population projected double next year basic amount water remain
0	
1	last six month president barack obama golfer time held fundraiser job council never met
0	newly created state immigration enforcement review board actually prosecute get jail bring attorney general
1	wisconsin concealed carry permit rule demand proof state safety training requirement met rendering existing training certificate insufficient part permit application
1	
1	even though men comprise population hold lawmaking power legislature seat
1	united state largest provider humanitarian assistance displaced person refugee
1	percent job creator say wisconsin headed right direction
0	solar panel drain sun energy
1	solyndrahad robot whistle disney song im kidding
0	say austin school district classroom lack electrical outlet
1	single banker ceo wall street anyone corporate america nobody one arrest people brought economy
0	elimination essentially every automobile would offset one volcano exploding
0	
1	since cut position virginia public school
0	president proposed budget help reduce deficit billion next decade lowest level since right eisenhower president
0	say mark dall decided obamacare passed obamacare vote
0	percent statistic supporting background check thats debunked
1	bob barr changed position defense marriage act year
0	
1	say percent council member come area percent austinites live
1	transportation sale tax would cost average consumer estimated year
1	
0	say sherdog brown obama rubber stamp supporting job killing cap trade plan
0	say marco rubio said considering internment muslim maybe close cafe diner muslim gather fact compared nazi party
0	every major city center poverty run democrat every major city
0	attorney general requires rape victim pay rape kit
0	say president barack obamas finance team recommending tax transaction financial institution
1	say half many student one georgia technical college two year ago
0	recent obama executive order could lead number investigation internal united state potentially aimed american official
0	driving average america summer save according department energy figure
0	say investigation year housing discrimination recent year put damage pocket individual treated unfairly
0	say jim renacci opposed increasing combat bonus troop
1	percent woman age despise sexual contact japan
1	there billion expansion fund were paid money nathan deal want washington keep
0	president want sign international criminal court
0	obamacare invented liberal academic theorist
0	florida sheriff unequivocally support stand groundlaw
0	american family work hard earn month obama spending month illegal immigrant child
1	mitt romney opposed gun lobby even ronald reagan
1	week received news first time social security paying benefit taking something supposed happen
1	there statistical evidence waiting period handgun purchase reduces violence whatsoever
1	department homeland security warned save database foolproof mean verifying citizenship voter roll
0	say michele bachmann said english good enough jesus wrote bible
0	ken cuccinelli would take money away public school fund private school
0	recent department labor study guessed wall street fee cost worker percent value plan span career
0	united state modernizing nuclear weapon
0	describe plan amnesty ad call amnesty
1	first time texas history fourth time united state history two woman running top spot
1	oldest thing want america massachusetts mandate health care massachusetts hillarycare want america
0	done unprecedented ive said agency look regulation already book dont make sense let get rid
0	mayor providence brother wrote grand bad check city joe fernandez didnt gut prosecute let hook
0	say wisconsin republican party tweeted happy international woman day lady get paid le able make health care decision
0	soy el nico official estate quit e un hombre de negocios
0	say barack obama sold chrysler italian going build jeep china cost american job
0	say rick perry said there administrator every teacher texas public school
1	year since president vice president member family gone attended least event olympics
0	republican sponsored wisconsin mining bill take least seven year create job
0	milwaukee county executive scott walker eliminated waiting list long term care older adult family care program
0	congressional budget office recently came analyzed current health care plan said deficit neutral also year would create billion surplus
0	health care reform bill largest tax increase history
1	crest stay night luxury hotel suite rack mini bar charge pay dime
1	cent every state tax dollar go medical
0	obama administration would impose every catholic institution every jewish institution every protestant institution obamacare standard buy insurance
1	woman make cent every dollar earned men
1	treasury team eliminated case backlog crime victim compensation program
1	unemployment high long since great depression
0	say gov rick perry spending texas hard earned money live like louis xiv
0	congressman duffy long record voting va backlog fix
0	fewer civilian casualty cambodia american drone attack
1	trade deal threaten india role pharmacy developing world new hiv medicine
0	word religion first amendment founder meant christianity
1	nfl player living average longer average male
0	republican candidate governor nathan deal explicitly voted fund abortion
0	majority republican vote new hampshire south carolina
0	say ralph hall oldest member congress ever
1	fifteen polluted city world india china
0	say investigative report concluded ken cuccinelli prosecuted disclosure violation virginia law weak
0	recovery act saved job among law enforcement official firefighter state florida plus another educator
1	president barack obama american poverty time since census bureau began keeping record year ago
1	fact hamas apparently north american spokesperson endorsing senator obama
0	would sign speak haiti dictator rob portal
0	barack obama big government economy median wage woman dropped
1	austin fastest growing city country last five year
