label	content
0	houston mayor helped area lead nation job growth
0	
0	neighbor san bernardino shooter knew talking trying take country attack
1	really isnt kind foreign policy network supporting advising sen sanders
0	heroin prescription opioids number one cause accidental preventable death wisconsin
1	know spent million study dna bear montana
0	look nearly men woman served u texas supreme court half zero prior judicial experience
1	last month were added million job private sector thats far excess comparable period last recession
0	incident threat president barack obama greater president modern time
1	mayor giuliano lawsuit killed line item veto
1	barack obama reaches brother keeper brother aunt live real poverty kenya
1	president obama proposed spending freeze reduce trillion government spending proposed little one half percent
0	jan year new law put book one day
1	one three patient hospitalized harmed care receive
1	beginning world war ii relatively small army smaller portugal
0	say anne kloppenburgs side money advantage wisconsin supreme court campaign
1	within mile percent america perfect location
1	say debate wasserman schultz voted huge subsidy sugar industry well delay cleanup
0	state budget cut local school resulted nearly educator playoff
0	say gun bill senate proposing universal registration firearm owner
1	say charlie crest pro life pro gun vehemently anti tax
1	job creator america february job creator last year
1	half american pre existing condition
1	georgia recovered million lost medical fraud
0	
0	biden crime bill added cop america street result murder violent crime rate went eight year row
1	right vote country never intrinsically tied citizenship
0	one president ever cut medical senior country barack obama
0	baby leading cause poverty spell united state
1	
1	say gov doug duchy want use taxpayer dollar increase salary private prison guard
1	president youth vote number dropped percent among youth
0	minnesota advantage economic growth republican charge least one part government two year wisconsin democrat many year controlled legislative chamber governorship
0	say tom barrett support government takeover health care
0	rhode island voter moving away democratic party non affiliation
1	last year election state senator state representative three incumbent defeated
1	seeing straight month private sector job growth million job created
0	say president obama doubled deficit
1	mccain switched obama position troop afghanistan
0	federal government engaged border security
0	serial killer people commit domestic violence start abusing animal
0	barack obama began presidency apology tour
0	say president barack obama absolutely muslim
0	say ted strickland supported giving billion iranian regime persecuted woman christian gay
0	question dream act granting lower tuition illegal
0	say getting ex con successfully return society important always faced constantly recidivism big problem penitentiary today percent range
0	possibly raising social security retirement age
0	republican authored state budget includes provision forcing people earning little buy private health insurance could cost much per year
1	
0	bipartisan task force way improve fiscal policy
1	past three year were added enough new oil gas pipeline circle earth
1	three benchmark gao fulfilled even among republican math failing grade
1	president barack obama said isi isis contained responding specifically geographic expansion isis iraq syria
1	eleven year ago city detroit lifted residency requirement police officer today percent officer live outside city want tax base milwaukee resemble tax base detroit way go
0	percent decrease fireworks related injury connecticut legalized sparked compared year prior
0	look remark come significantly percent
0	say worst year ever america doctor reimbursed medical
1	say carlos buff supported charlie crest even switched party
1	woman living poverty state almost anywhere else
0	regulation quadruple rate regulation quadruple president
1	senate candidate michelle nuns earned much running nonprofit laid worker
1	barbara bono number treason politician voted raise tax time property tax percent backed percent sale tax increase utility nursing home cell phone parking lot lottery win gym taxed architect combines budget drove new jersey billion debt barbara bono number taking new jersey backwards
0	even go outside obama campaign find adviser anti israel
1	two year worst recession u ever known corporate profit
0	member president proposed eliminating charitable deduction higher income taxpayer
1	say mitt romney million layman island tax
1	already mosque four block away
1	black brown nine time likely stopped risked new york city
1	say rick scott presided cut bright future college scholarship program
1	today top percent earn higher share national income year since
0	
0	million people america make living ebay
1	mary burke leadership commerce department business incentive program major shortcomings percent job didnt materialize
1	northern virginia heavily trafficked place country
0	proposal rep paul ryan people medical federal government spend health care
1	fairly limited number people million million allowed access national health insurance exchange
1	year were unemployment higher national average oregon
0	people went school barack obama never saw dont know
0	john mccain keep estate tax percent
1	mr gamma described pro life candidate claim pro choice
0	say rick scott teamed felon convicted running pond scheme smear charlie crest
1	castro regime violated international norm secretly shipping weapon north korea violation embargo
1	there one democrat endorses romney ryan medical plan
1	united state death rate two half time higher high school education
0	say tennessee gov bill slam made clear repeated action pursue policy promotes interest islamic sic radical ideology long governor
1	republican repeatedly said agree percent bill
1	part time congress half pay would still make year average american family
1	nearly percent called area constituent suffer obesity
0	say barack obama happily photographed holding shirt revolutionary ernest che guerra face
1	switzerland netherlands cover citizen using private insurer much le cost
1	say donald trump contributed clinton foundation
0	african american community absolutely worst shape theyre ever ever ever ever
0	last year exxonmobil made billion profit guess paid zero tax got million refund irs
0	sign letter saying consumer product safety commission acting without consultation input company stop sale buckyball
1	arent state cutting back public television
1	country africa higher vaccination rate united state
1	say donald trump say climate change hoax invented chinese
1	democratic party candidate state assembly actually received vote statewide republican counterpart election
0	
1	decade state gas tax among highest nation
1	colorado ranked million marijuana tax licensing fee past year
0	small business going business record number
1	member house representative get hundred thousand dollar farm subsidy want cut food stamp
1	say donald trump want keep big government charge federally owned land
0	rep john barrow stanford bishop fellow democrat went spending spree credit card mixed
1	congress funded half wall mexico united state
1	turkey today weigh pound weighed pound
0	health care law includes sale tax real estate transaction
1	lose average american every day gun
1	bailed johnson control saved auto industry want avoid paying tax
0	amendment hillary clinton supported voted longer supported showing changed position india nuclear deal
1	called doc fix fiscal cliff deal cut payment treating illness disproportionately impacting minority including end stage renal disease diabetes
0	democrat already voted ban conventional light bulb favor dangerous fluorescent light bulb
0	say barack obama admits he coming gun telling sarah brady working gun control radar
0	billion congress approved response hurricane sandy percent disaster relief
1	president decided move forward executive action immigration said numerous occasion didnt constitutional power take
0	
1	mega rich pay percent tax middle class fall percent percent income tax bracket hit heavy payroll tax boot
0	wisconsin gov scott walker estimate billion state budget deficit manufactured bogus figure
1	child born today carry share national debt
1	ham cheese sandwich one slice bread responsibility usda ham cheese sandwich two slice bread responsibility food drug administration
1	tapping strategic petroleum reserve would immediately lower gasoline price
0	among syrian refugee arent many woman arent many child
1	buffet rule bring le billion per year enough pay one week interest national debt
0	say rasmussen supported sale tax recently last spring
0	one third health care dollar go thing health care go insurance company
0	texas capitol face south toward solid memory horrific battle texas revolution
1	say austin train full rush hour packed special event
0	senior disabled stand front obamas death panel bureaucrat decide based subjective judgment level productivity society whether worthy health care
1	since sept american killed gunfire home
0	
1	regulatory thing mean cant show someone drinking beer camera
1	say mitt romney refused say whether would vetoed signed silly ledbetter fair pay act
0	say wisconsin state budget contains fee increase
0	existing law right requires mile double layered border fencing mexico border
1	among milwaukee public school student percent behind reading percent behind math
1	online voter registration secure way voter registration
1	tim maine reduced higher education funding percent governor driving tuition
1	today six financial institution largest six asset equivalent percent gdp united state america
0	mitt romney rick perry newt gingrich say would cut foreign aid israel every country zero
0	say bus rider subsidized expensive romanticized leader austin train
1	
1	wisconsin second arrest carrying pot felony second subsequent arrest carrying gun illegally misdemeanor
0	drilling oil outer continental shelf part alaska immediately reduce dangerous dependence foreign oil
1	lawyer demanded several houston pastor hand city government many private paper including sermon
1	half people food stamp today child
1	say deficit falling fastest rate year
1	day ago iran supreme leader ali khamenei oversee implementation agreement calling israel rapid dog accusing united state war crime
0	let say dont think bernie sanders single negative ad ever run
0	fbi confirms evidence huge underground clinton sex network
1	attorney general mccollum speaker designate cannon senate president designate haridopolos stood governor crest worked remove jim green chairman mismanagement party
0	
1	thirty percent seldom whitehouse campaign money coming special interest
1	elizabeth benacquistos supporter would make abortion illegal case including rape incest even save woman life
1	halfway president goal cut greenhouse gas emission half substitution natural gas coal power sector
1	say percent nation fatal car crash attributed distracted driving
1	folk wage havent gone decade
0	say terry mcauliffe opposes virginia right work law
1	say since austin tax burden rose percent family income rose percent
1	republican party presidential election without either bush nixon ticket since
0	say barehanded catch posted youtube real
0	phoenix already one kidnapping capital world
1	seventy two percent georgia chance finish college
0	majority last quarter sherdog brown campaign contribution came outside state ohio
1	say mitch mcconnell credit republican recent economic improvement even though took control senate day ago
1	penn state university study found electronic cigarette far le addictive cigarette
0	federal minimum wage cant even make half poverty level
1	paper county texas raised property tax percent order pay one death penalty case
0	clinton camp first get try say something toward speech melanie trump gave
1	nearly percent almost two third new permanent resident obtained status virtue family status
0	wisconsin state allows parent guardian purchase alcohol child regardless whether child seven year old bar restaurant
0	homicide committed illegal alien past six year
1	massachusetts governor mitt romney used line item veto cut million dollar firefighting equipment including firefighter coat part helmet boot
0	measure promise create private sector job seven year
1	tax lower family theyre probably last year
1	guy even support ronald reagan
0	department homeland security told bank writing may inspect safe deposit box without warrant seize gold silver gun valuable find inside box
0	austin mayoral candidate steve aller never active anything city hall
1	waterford incidentally hundred military personnel waterford training tougher
0	wife ferguson mo police chief said african american ferguson feral violent
0	obama enrolled bahai school jakarta wahabism radical teaching followed muslim terrorist waging jihad western world
1	get teacher union pay percent youre union youve got pay every year also required statute thats called representation fee
0	
1	top one tenth percent american almost much wealth bottom percent
0	hillary main extracurricular activity law school helping black panther trial connecticut torturing killing federal agent
1	texas pay sixth highest property tax nation
0	past month learned count medium debut lie health insurance reform
1	day president obama took office gasoline gallon
0	say student receive free reduced lunch performing well student
0	never asked megan kelly removed debate moderator
0	wisconsin people kind addictive gambling problem whether pathological wed categorize problem gambler
1	every general city milwaukee employee pay toward pension approximately percent police officer firefighter
0	actually made history came closest year defeating frank alone
1	hillary clinton plan massive mean massive tax increase proposed largest tax reduction candidate run president year democrat republican
1	republican controlled wisconsin assembly approved one amendment offered assembly democrat
1	despite rhetoric democrat politician people employed year point history wisconsin
1	top hedge fund manager making america kindergarten teacher combined
1	say contre hamilton killed confrontation milwaukee police officer unarmed
0	non u citizen illegal provided free health care service
1	believe tax cut believe supply side cut income tax think percent got percent revenue
1	nearly illegal immigrant criminal record ordered deported country tonight roaming free threaten peaceful citizen
0	rather prioritize pas ethic reform measure restore trust state government democrat sat hand nothing majority
0	vice president joe biden meeting transparency accountability board closed public
0	say wiped state agriculture department inspection egg retail site like grocery store
0	say ted cruz flip flipped president needing born
1	texas spends per day house inmate student
1	go back wayne pierre testified behalf nra background check appropriate done
1	wisconsin school voucher program research show going improve student learning
0	say gop challenger doug macginnitie hadn voted republican primary almost year
1	think rude fred john mccain support marriage amendment
0	john mccain refuse support new bipartisan energy bill would take away tax break oil company like exon mobil
1	say gov john basic remove president state board education
1	wisconsin dead last midwest job growth
1	law established whether rhode island public employee property right pension
1	rail doesnt great job listening traffic
0	wisconsin sold fresh water california helping state dairy industry lost bunch job bunch farmland
1	every day black name resume percent le likely get responded white nameresume
1	bush administration actually prominent liberal write book bush preparing fascist takeover country
1	past two year florida cut billion tax
0	say faced record budget deficit virginia
0	say bernie sanders win california landslide vote arent counted
1	nearly half hispanic voter arizona last election supported four measure tough illegal immigration
0	gov scott walker halfway job goal
0	obamacare mean million american lose insurance currently insurance like want keep
1	since affordable care act passed percent job growth full time position
1	debt almost doubled austin gov perry
0	last year health care reform bunch bureaucrat decide whether get care continuing dialysis cancer chemotherapy
0	
0	race democrat top target november
1	say mitt romney agreed tying minimum wage increase inflation
0	result obamacare california senior face benefit cut
1	first time since korean war total federal spending gone two year row
1	say rick perry turned invitation meet president barack obama el paso
1	protest accomplishment tenure leaving state billion surplus largest wed ever getting spending control balanced budget
0	recently though medium reported thousand illegal voter commonwealth
1	mike trainor still owes state
0	mayor fung want punish childrens education removing million dollar current funding pay private charter school tax would increase percent per year
1	larger number shark attack florida case voter fraud
1	democrat become party metro area black
0	lifting cuban embargo allowing travel cuba
0	department veteran affair manual telling veteran stuff like really value community know encouraging commit suicide
0	obama sworn office use holy bible instead quran equivalence bible different belief
0	say organization padding social welfare organization involved political combat markets back statute hundred year ago said pro
0	say armed civilian stop mass shooting gun average people die otherwise average people die
1	say tennessee providing million dollar virtual school company result bottom bottom
0	health care reform plan would set limit similar specialized system britain people allowed die treatment would cost
1	say donald trump started career back sued justice department racial discrimination would rent apartment one development african american
0	say wisconsin resident got job state
1	median income middle class family went
1	congress spent first day term recess
0	say iowa gov terry barnstar chartered plane remove young illegal immigrant state take back honduras
0	say president barack obama said everybody hate police
1	
0	bank america could create job benefit spent bonus job creation
1	
0	flight atlanta houston canceled due terrorist dry run
1	administrative employee college universitieshave doubled last year outpacing growth student
0	private prison system calculating many new bed need based number third grader
0	amendment protects florida senior scam rip offs
0	barack obama would apply job fbi secret service would disqualified past association william layers
0	say say republican would filibuster immigration reform
1	worldwide credit card transaction credit card fraud rate percent compared almost percent percent percent medical fraud
1	month january canada created new job
1	loan guarantee program helped solyndra program supported president bush
0	say president obama granted congress exception obamacare
1	bill mccollumhas recovered million medical fraud
0	tim maine urged billion medical cut
1	million american employed growing green collar workforce number people working fossil fuel industry
1	say saved ratepayer around million persuading council pursue le expensive compliance mechanism city required treat bull run drinking water
1	military spent million enforcing dont ask dont tell policy regarding gay lesbian military
1	keeping creating job state american greeting wendy diebold were gone doorstep keep job right ohio
0	obama president baldwin senate kept campaign office running fox valley eau claire la cross staff preparing next battle
1	sesame street made million toy consumer product sale
0	federal government going school district trying force let boy shower little girl
1	say president obama said proposed greenhouse gas regulation bankrupt anyone want build new coal fired power plant
1	trillion debt added last four year
0	dennis richardson want make drastic cut service depend school home care senior even public safety richardson keep million spent fund political priority
0	nobody covered remark patricia smith mother bengali victim live almost everybody covered khizrkhans mr khan remark live
1	cost food stamp program time high
0	supreme court five guy start determining contraception legal
1	adding ethanol gas raise food cost
0	usafreedom act undercut privacy becausethe phone record hand phone company hundred people available look record versus people government
1	import many hemp product country want cant grow
0	
1	mitt romney proposed cutting tax raising million working family
0	
1	jeff greene buy anything owns two mansion
1	percent winning candidate money opponent
0	president obama went around world apologized america
0	republican leadership house refused address issue matter rhode island passing job bill
1	congress begin recess without allocated one penny fight nika
0	candidate either side laid specific plan would defeat isi
0	president obama said want everybody america go college
0	result atlanta public school crit test questioned
0	ed gillespie would mention donald trump name unless condemning
1	democrat already agreed deal republican wanted eric cantor said would win
0	one main function department homeland security save database checking voter registration citizenship status
1	eight nine justice supreme court decision campaign finance said constitutional congress require disclosure special interest money recommend
1	reality holding dangerous terrorist world right federal prison including mastermind world trade center bombing shoe bomber unabomber many others
0	barack obama first president terminate america ability put man space
0	say george washington said free people armed guard government tyranny
1	wholly domestic communication wife go new york london back get caught nsa database
1	say every dollar state spent audit last year delivered cost saving
1	say republican hasn election presidency new jersey since
0	say mary landrieu voted fund benefit illegal immigrant ahead veteran
1	despite budget increased percent since pending claim benefit department veteran affair increased obama administration
0	rep john barrow ga want audit federal reserve
0	unit one state strives implement principle mother friendly care outlined national coalition improving maternity service mother friendly childbirth initiative
1	going ballot state third party candidate thats going come close achieving
1	world war ii tried convicted case executed japanese soldier war crime included charge waterboarding
0	say gov scott walker approved getting two tax credit help poor elderly
1	ken buck district attorney office spending skyrocketed percent
0	photons bill sponsored congress written written congressman tom reed congressman louise slaughter
1	mccain said stamped asked whether contraceptive help stop spread hiv
0	say texas school spend school day mandated testing
0	
1	say legislation pending house would effectively limit eliminate time half people work overtime
1	cost renovating headquarters doubled original estimate
1	mitt romney proposing tax plan would give millionaire another tax break raise tax middle class family year
1	three people tried convicted last administration military court two walking street right
0	medical insurance premium rising per month per month
1	budget currently debated significantly decrease use one time resource
0	damage protester wisconsin state capitol cost million repair
1	american work way average industrialized country around world
1	say ted strickland campaign dragged plus rating nra said mixed sports record issue criticized word mine dont know issue
1	say new medical billing guideline nine code injury turkey
0	say virginia del mark cole want school check childrens genitals using bathroom
0	monthly police fire protection fee wisconsin phone bill nothing support police fire
0	illegal immigration wasnt subject anybody mind brought announcement
1	one man opposed flawed strategy iraq one man courage call change one man play politics truth
1	
1	say waiting list attend texas charter school
0	eric holder supportive naacp effort get united nation involved election
0	say michelle obama mandate weighing child day care
0	
1	every student paying state tuition actually cover cost instruction
0	democratic sen ed market al ranked jean shaken took bribe iran back insane nuke deal
0	president barack obamas latest executive order mandate apprehension detention american merely show sign respiratory illness
0	obama make huge move ban social security recipient owning gun
0	never supported state income tax texas
1	unlike virtually every campaign dont super pac
1	within year immigration share national population set break historical record
1	system state highest paid public employee state university head football basketball coach
0	decriminalizing marijuana save state anywhere million million dollar
1	say concrete example university texas job applicant prospective applicant student well invited speaker changing mind handgun allowed campus building classroom
0	massachusetts health care plan wildly unpopular among state resident
1	tsa accept driver prev card id airport
1	forty percent people country illegally overtaking visa
1	ilina sharon models stake forest city enterprise constitutes significantly le percent company share implication conflict interest legally incorrect
0	white house communication director anita dunn said mao tse tung one favorite philosopher fox news picked
0	say texas killed action since
0	super bowl everybody estimation million economic impact state florida
0	number illegal immigrant united state million could million
0	can not build little guy tearing big guy abraham lincoln said
0	last year everton school district highest number homeless student ever recorded oregon
1	state budget increased almost million year last two year
1	past year austin water rate increased percent highest water cost top city texas
1	say next biennial cost primary secondary education going increase per student half per student accounted increased cost pers alone
1	say hillary clinton one labeled african american youth superpredators
0	ezekiel manuel one president obama key health care adviser say medical care reserved nondisabled watch disabled
0	whether state employee contribute pension
0	ukraine nuclear armed state gave away nuclear arm understanding would protect
0	say mitt romney governor massachusetts put place specialized medicine
0	didnt try push bill reduce lottery scholarship proceeds student
1	confederate battle flag south carolina first flown gatehouse flown symbol massive resistance racial desegregation
0	several time obama apologized deems american arrogance dismissiveness decision dictating solution acting unilaterally
1	ended time governor general fund budget smaller one started
0	friend sister died obamacare becauseblue shield completely pulled california
1	national debt reach trillion mean debt gdp ratio reach percent debt every living american
1	american ready put marijuana pro behind u move
0	obama tell russia hell turn america defense system elected
1	national technical information service spends million taxpayer dollar print sell government document available free online search
0	kicked crooked cop government official public pension roll
0	repealing replacing obamacare thats going save trillion year period
0	georgia legislature last day session end midnight
0	gov chris christie vetoed bill job creation package new jersey rank th nation job creation
0	poll taken month ago found percent approval higher act collective bargaining law
0	sherdog brown gave huge bonus executive
0	unfortunately everyone need cut back tough economic time thats voted cut pay along pay state employee
1	say donald trump think climate change hoax invented chinese
1	poll show bernie sanders would better hillary clinton head head battle donald trump
1	difference point make guy got skin provoked infamous response hillary clinton asking pretty simple question didnt pick phone call survivor bengali attack
1	basis reed kept every promise made candidate
1	people die wisconsin drug overdose car crash
0	obama one education accomplishment legislation teach comprehensive sex education kindergarten
0	forcing american current health coverage onto government run plan answer exactly democrat plan would
0	monica lewinsky scandal clinton brought rev jeremiah wright white house spiritual counseling
0	never mind red light camera speed camera radar gun ever stopped one accident occurring
1	five state including georgia hate crime law
1	march capture voted ban would prevented sorting baby girl sole reason shes girl
0	health care compact bill would end medical guaranteed benefit tennessee medical recipient shift management federal health care plan state tenncare program
1	barack obama second democrat last year win ohio twice percent vote
0	isi going people showing video donald trump insulting islam muslim order recruit radical jihadist
1	musical gamma mia selling year
1	bush administration latest plan troop withdrawal iraq le time frame announced two year ago
1	barack obama refuse acknowledge jerusalem capital israel
0	bernie sanders admits democratic socialist nazi democratic socialist
1	say hess bipartisan bill signed law democratic president bill clinton
1	still live working class neighborhood grew
1	say british voter especially millennials overwhelmingly voted stay european union older voter voted leave
0	fundamental change made language describing wisconsin idea university wisconsin system mission statement result drafting error
0	say jeb bush marco rubio set winner take everything wanted make sure didnt get anything florida primary
1	average family premium increased obama
1	sen marco rubio refuse accept basic science climate change climate change denier
0	death year foodborne illness united state
0	cnn accidentally aired minute pornography boston thanksgiving night
1	bill mccollum voted four time raise pay total earns congressional pension worth year
0	signer declaration independence brave people way clergyman
0	say donna campbell pushing percent sale tax extending medicine grocery real estate
1	percent child born america born wedlock
0	say first two year wisconsin seen best two year job growth decade
1	georgia second fastest growing state international tourist
1	guess governor there fried butter newark percent unemployment
1	say republican approved change make difficult participate ohio election include reducing person early voting day six
0	high speed rail would cost florida taxpayer billion build
1	health insurance company profit quadruple
1	say one third healthcare dollar go wasteful insurance billing bureaucracy
0	obama instead nominating health professional nominated someone anti gun activist surgeon general
0	first time history democratic congress allow increase social security cola cost living adjustment
0	say ted cruz said place gay atheist america none constitution make clear
1	spend military next eight nation combined
0	say cape may cumberland salem part atlantic county south mason dixon line
1	david dewhurst currently owes million vendor service provided senate campaign
1	say rick perry supported guest worker program help people would otherwise illegal alien
0	climate change temperature reading fabricated blowing scientist face
1	republican created trillion dollar prescription drug entitlement program without paying
0	warren buffet say stop obamacare start
0	say ohio issue create redistricting commission blank check spend money
1	andrew jackson last president actually balanced federal budget national debt
1	one third college grad leave ohio within three year
1	there data say gun free zone saved life
0	support trade promotion authority calledfast track
0	say david jolly lobbied government run health care last year
1	june actually people go social security disability job created
0	marco rubio tried insert million rowing institute state budget
1	recently percent sortie left base came back without dropping ordnance concern making sure civilian casualty
0	obamacare many part time job
1	confederate battle flag south carolina gatehouse must fly height foot change taken even half staff done must passed supermajority general assembly
1	walton family owns wal mart control fortune equal wealth bottom percent american combined
0	ed gillespie support personhood amendment
0	bill layers obama ran radical education foundation together
1	cap trade legislation originally republican idea
0	irs already planning new employee administer obamas health care mandate
1	campaign alone created job state rhode island narragansett beer
0	algeria wanted taken terror list time made reported donation clinton foundation
0	highest tax rate anywhere world
0	nevada democratic party leader hijacked process floor state convention ignoring regular procedure ramming wanted
1	say obama administration debt nearly doubled
0	ballistic test confirmed death least one border patrol agent caused weapon part federal arm trafficking operation
1	know thing first hit signed declaration emergency six county directly affected impacted panhandle extended long thereafter sarasota county
0	say mark prior voted give social security benefit illegal immigrant
1	say central health district tax rate lowest among largest county texas continue lowest voter approve proposed tax increase
0	current immigration policy literally one person green card extreme bring relative
0	obama say america great let try change
1	college university athletic department revenue exceeding expense
1	clinton foundation took million foreign government including united arab emirate saudi arabia
0	husband never gotten penny money farm
0	health care law add around billion tax american people discriminate rich poor
1	rep alan grandson compared former vice president vampire compared america health care system holocaust
0	back great recession million job across america hung balance donald trump said rescuing auto industry didnt really matter much said quote let go
0	georgia religious freedom bill would help catholic institution obamacare could forced provide abortion inducing drug
0	one staff ever charged crime
1	arizona spending le per capt basis every single state country higher education
1	access woman use planned parenthood right choose basic health care taken away wisconsin gov scott walker lt gov rebecca kleefisch
0	say mark warner told politifact national lie year
0	
1	house passed budget proposal could cut funding program help keep local neighborhood safe slash million anti terror fund ohio
0	say rhode island lottery proposed state resident entice vote promise money would used education
1	cbo report delaying obamacare individual mandate reduce deficit billion ten year
0	dont allow filming inside city hall unless specific reason
0	say democrat racked billion state deficit republican bill obrien balanced budget
1	idea international atomic energy agency last month said iranian currently living obligation
1	president barack obama were got lowest labor force participation three decade since
1	ohio electricity rate percent national average
1	last year federal government balanced budget five time
1	were seen six month positive job growth private sector
1	gov penny said arguably vladimir putin better leader president obama
0	grandfather came country back government benefit
1	say six mile run district already carry traffic
1	candidate fight national catastrophe fund reduce insurance rate
1	liberia produce le one third much electricity dallas cowboy football stadium consumes peak time
0	last major oil spill drilling accident america happened year ago
0	medical expansion going cost florida billion year
1	year insurance premium country doubled
0	know human said want friend washington buy dog
1	senator boomer stood wall street wanted privatized social security invest stock market wall street would make billion fee even stock market crashed
0	common knowledge al qaeda receiving training iran
1	ive got spending ive got debt little ive got reserve
1	talk raising minimum wage half republicansagree
0	last quarter announced gross domestic product zero ever heard never zero
1	george bush period attack various embassy consulate around world sixty people died
1	say texas high school graduation rate time eighth third highest nationwhich represents significant turnaround short year ago
1	public display long rifle perfectly legal texas
0	say transportation secretary ray yahoo force stop using cell phone driving
1	say donald trump tax plan give wealthy corporation bush tax cut least factor two
1	houston third toxic city united state america
0	state gop ticket say top priority career long mission outlaw abortion case ban common form birth control
1	result roe v wade america maternal mortality rate dropped dramatically
1	definitely lost way job texas year gained lost job texas alone year
0	planned parenthood actually woman health issue
1	mercedes benz usa moving headquarters atlanta create least job
0	fast furious began bush administration
1	georgia worst job loss state history gop watch
1	
0	percent obamacare tax fall middle class
0	hartsfield jackson new international terminal opening within budget
1	say percent texas county abortion provider
0	advocating new requirement voter show id card poll republican want literally drag u way back jim crow law
1	united state borrowing cent every dollar spend
0	say charlie bass forfeit right equal cost tv ad fcc rule
1	member house term length service
0	found unconstitutional drug test elected official prevents u citizen first amendment right
1	say inspector general irs said political motivation outside influence targeting tax exempt application tea party group
1	say united state saudi arabia coal
1	black baby aborted nyc born
0	martin luther king jr republican
0	come point last year president especially second term stop nominating supreme court justice court appeal judge
0	state rep elena parent supported governor nathan deal plan slash hope scholarship
1	gov tom correct pennsylvania rank th job creation
1	say donald trump record extensively supporting intervention libya
1	say texas dead last support mental health
1	ted cruz defended chinese company stole invention american inventor
1	rhode island highest percentage uninsured adult state new england
1	
1	pinellas county voter elected chief financial officer elected governor four year ago
1	say opponent health care law prevailed two main argument supreme court
0	clear thathillary clintonviolated national security law
1	endangered species act percent species listed actually delisted
0	say arizona missouri texas resident two pet limit public must surrender third pet humane society
0	every plastic ever created still exists
0	clinton former pastor convicted child molestation
1	
1	african american twice likely arrested almost four time likely experience use force encounter police
0	iraq war said loud clear you stabilize middle east
1	built border fence san diego reduced smuggling people drug percent
1	say person florida rep allen west first hired chief staff told people attending tea party rally use bullet ballot dont work
0	
1	
0	say congressional ethic investigation conducted partisan political committee way related politics democratic party ethic
1	say jeb bush charlie crest signed legislation let duke energy collect money nuclear project
1	federal government track second largest budget deficit year
1	foreign aid make percent entire budget
1	retired collecting paycheck month tax free
0	say denied washington support donald trump speaks barack obama
1	say state expected increase federal political clout almost entirely due growth african american hispanic population texas virtually every region state
1	spending trillion year foreign policy
1	three thousand felon voted rhode island
0	health care price tag childhood obesity georgia billion annually rising
1	currently student station sitting empty across florida every district every grade level
1	say streetcar carry people bus attract rider dont ride transit actually operating cost greater bus
1	percent new income today going top percent
1	higher rate tested lead people cleveland flint
1	
0	reporter rehearse question white house press secretary
1	governor deal increased education spending every year he office
0	obama book found solace nursing pervasive sense grievance animosity mother race
1	donald trump called military served disaster
0	obama administration issued instruction terrorism training involve reference islam
1	percent american want see planned parenthood defended
0	bush administration giving auto company billion dollar asking nothing return
1	clayton county public school recently achieved milestone ended metropolitan district across state meeting federal guideline highly qualified staff
1	took state ohio billion hole billion surplus
0	say charlotte nash pretend chicken farmer order get property tax exemption
0	
1	republican candidate governor ken block fined admit fueled money illegally moderate party
0	hostage released soon ronald reagan took office iran perceived america longer command someone weak
0	photo russia finland hockey game show sad vladimir putin diary medvedev
1	full time worker earning minimum wage could actually support family three poverty line today worker would earn le poverty line family two
0	say much discussed boot made wisconsin
1	say sen ron johnson doesnt even believe there man made role climate change
1	fox news barely covered sugar family scandal megan kelly able secure interview
1	eight year county executive cut number county worker percent
1	bill nelson voted billion wasteful spending remark like bridge nowhere
1	president barack obamas leadership since june auto industry added quarter million job
0	job incentive program created high wage job since
0	opponent lost job houston since took losing job
0	foster child disproportionately victim identity theft
0	reporter uncovered another scott company accused criminal act scott wont come clean
1	number seat raid gone percent since
0	say texas law take six year close failing school
1	say rick scott changed promise job created top normal growth would job
1	gov romney clear would veto dream act
1	collectively state spending medical education
1	elizabeth benacquisto broke election law time hiding special interest contributor
0	recently florida successfully reduced environmental permitting time two day
1	energy nominee steven chu called coal worst nightmare
0	gov charlie crest sought got approved automatic restoration felon right nonviolent offender first time florida history
0	percent john ad percent negative
1	job last year three quarter actually according bureau labor statistic auto job ohio
1	commission form government definitely losing favor united state
1	company created point judith capital venture capital firm rhode island
1	say much money government collecting people term gross domestic product lowest year
1	fact there state funding education today time
0	say president barack obamas economist say stimulus cost per job created
0	government spends le energy innovation pet food industry invests product
0	obamacare medical code confirm execution beheading implemented america
0	minnick voted let government fund abortion obamacare
0	expanding medical part health care law
1	ver ordinary citizen given opportunity identify project preferred
0	florida alone billion year spent health care criminal justice illegal immigrant
1	
0	say president barack obamas health care law insurance premium could go percent cost much new explorer
0	daraprim still underpriced relative peer
1	say school district give former abbott district percent aid
1	president party always get shellacked midterm twice president party actually gained house senate
1	proposed fee rhode island beach still le town beach
0	george bush became president united state million people poverty left million people poverty
1	situation country youre nearing percent people dont even pay income tax
1	since ohio republican party made contact voter nearly million gop state organization nation
1	past five year american automobile industry created new job
0	right congressional budget office say million people lose insurance obamacare go effect next year
0	one reason budweiser stayed new jersey money got oggi put solar roof save energy cost
0	obama said since republican good idea
1	national debt trillion enough buy cleveland indian cincinnati red time
1	say rick sanatorium voted bridge nowhere
0	president barack obama spent billion paying ukrainian riot dismantle democratically elected government
1	say ron johnson like say many lawyer senate hed th millionaire
1	point rick perry ahead percent seven lead finally settled mitt romney
0	hidden provision obamacare tax sporting good medical device
0	health care law could cost trillion double promised
